CH1,CH2,CH3,CH4,Ts,parameter,value
3.880156250e+2,3.280000000e-1,-4.480000000e+1,5.980800000e+1,,,
3.820156250e+2,3.359375000e-1,-4.400625000e+1,6.047475000e+1,,,
3.839687500e+2,3.440000000e-1,-4.560000000e+1,6.046950000e+1,,,
3.840000000e+2,3.399375000e-1,-4.440000000e+1,6.115725000e+1,,,
3.840156250e+2,3.319375000e-1,-4.558437500e+1,5.916750000e+1,,,
3.820000000e+2,3.439375000e-1,-4.480000000e+1,5.913600000e+1,,,
3.840000000e+2,3.400312500e-1,-4.520000000e+1,6.050625000e+1,,,
3.859531250e+2,3.400000000e-1,-4.559375000e+1,6.181875000e+1,,,
3.820468750e+2,3.320000000e-1,-4.478125000e+1,6.046425000e+1,,,
3.879375000e+2,3.400312500e-1,-4.440312500e+1,5.980275000e+1,,,
3.760000000e+2,3.439687500e-1,-4.521562500e+1,5.980800000e+1,,,
3.899531250e+2,3.440937500e-1,-4.605000000e+1,6.046425000e+1,,,
3.860000000e+2,3.399687500e-1,-4.400937500e+1,6.115725000e+1,,,
3.880000000e+2,3.479687500e-1,-4.481562500e+1,5.979750000e+1,,,
3.860781250e+2,3.439687500e-1,-4.520000000e+1,6.047475000e+1,,,
3.819687500e+2,3.400000000e-1,-4.440000000e+1,6.114675000e+1,,,
3.879218750e+2,3.399687500e-1,-4.520000000e+1,6.048000000e+1,,,
3.861093750e+2,3.438437500e-1,-4.560312500e+1,5.914650000e+1,,,
3.840156250e+2,3.560000000e-1,-4.520312500e+1,5.912550000e+1,,,
3.860156250e+2,3.520000000e-1,-4.519687500e+1,6.048525000e+1,,,
3.839375000e+2,3.439687500e-1,-4.439062500e+1,6.114675000e+1,,,
3.820937500e+2,3.480937500e-1,-4.440000000e+1,6.115200000e+1,,,
3.899531250e+2,3.560312500e-1,-4.600312500e+1,6.048525000e+1,,,
3.799531250e+2,3.519375000e-1,-4.478125000e+1,6.181875000e+1,,,
3.860312500e+2,3.480625000e-1,-4.439062500e+1,6.118875000e+1,,,
3.820312500e+2,3.440000000e-1,-4.440312500e+1,5.912550000e+1,,,
3.839843750e+2,3.479687500e-1,-4.399375000e+1,5.913600000e+1,,,
3.820468750e+2,3.520312500e-1,-4.400937500e+1,5.980800000e+1,,,
3.819375000e+2,3.599687500e-1,-4.520312500e+1,6.181350000e+1,,,
3.880312500e+2,3.480000000e-1,-4.438750000e+1,5.980800000e+1,,,
3.800781250e+2,3.478750000e-1,-4.439687500e+1,6.181875000e+1,,,
3.840781250e+2,3.560312500e-1,-4.520000000e+1,5.980275000e+1,,,
3.859687500e+2,3.440312500e-1,-4.480000000e+1,6.048000000e+1,,,
3.839687500e+2,3.480000000e-1,-4.480000000e+1,6.115200000e+1,,,
3.860468750e+2,3.560625000e-1,-4.440000000e+1,6.249075000e+1,,,
3.899843750e+2,3.640312500e-1,-4.441875000e+1,5.979750000e+1,,,
3.840000000e+2,3.640000000e-1,-4.600000000e+1,5.980800000e+1,,,
3.880000000e+2,3.520937500e-1,-4.480937500e+1,6.047475000e+1,,,
3.859843750e+2,3.560000000e-1,-4.599687500e+1,6.047475000e+1,,,
3.860000000e+2,3.600000000e-1,-4.560000000e+1,5.980275000e+1,,,
3.839843750e+2,3.600312500e-1,-4.479687500e+1,6.114675000e+1,,,
3.900000000e+2,3.639687500e-1,-4.641250000e+1,6.115200000e+1,,,
3.860156250e+2,3.600000000e-1,-4.598437500e+1,6.182400000e+1,,,
3.860000000e+2,3.640000000e-1,-4.520000000e+1,6.046950000e+1,,,
3.860156250e+2,3.599687500e-1,-4.559375000e+1,6.251175000e+1,,,
3.820000000e+2,3.640000000e-1,-4.519375000e+1,5.981325000e+1,,,
3.820000000e+2,3.600312500e-1,-4.480000000e+1,6.046950000e+1,,,
3.880000000e+2,3.720312500e-1,-4.480625000e+1,5.777625000e+1,,,
3.839843750e+2,3.719375000e-1,-4.477812500e+1,6.050625000e+1,,,
3.880000000e+2,3.719687500e-1,-4.400312500e+1,6.048000000e+1,,,
3.860000000e+2,3.719375000e-1,-4.479375000e+1,5.913600000e+1,,,
3.880000000e+2,3.760000000e-1,-4.439375000e+1,6.048000000e+1,,,
3.860000000e+2,3.679687500e-1,-4.440000000e+1,6.115200000e+1,,,
3.880000000e+2,3.719687500e-1,-4.480000000e+1,6.048000000e+1,,,
3.820156250e+2,3.640312500e-1,-4.480000000e+1,6.115200000e+1,,,
3.819218750e+2,3.760937500e-1,-4.480000000e+1,6.048525000e+1,,,
3.879375000e+2,3.719687500e-1,-4.480000000e+1,5.913600000e+1,,,
3.860937500e+2,3.677812500e-1,-4.519375000e+1,6.181875000e+1,,,
3.800625000e+2,3.800312500e-1,-4.520000000e+1,5.981325000e+1,,,
3.900625000e+2,3.759687500e-1,-4.520000000e+1,5.981325000e+1,,,
3.858750000e+2,3.759062500e-1,-4.520000000e+1,6.115200000e+1,,,
3.860468750e+2,3.679687500e-1,-4.520625000e+1,6.048000000e+1,,,
3.880000000e+2,3.761562500e-1,-4.560000000e+1,6.115200000e+1,,,
3.859687500e+2,3.800625000e-1,-4.480312500e+1,6.183450000e+1,,,
3.859375000e+2,3.840937500e-1,-4.519687500e+1,5.981325000e+1,,,
3.880625000e+2,3.680000000e-1,-4.560625000e+1,6.048000000e+1,,,
3.820000000e+2,3.798437500e-1,-4.479687500e+1,5.847450000e+1,,,
3.879375000e+2,3.839375000e-1,-4.521562500e+1,6.115200000e+1,,,
3.900156250e+2,3.800000000e-1,-4.560000000e+1,5.846400000e+1,,,
3.880156250e+2,3.799375000e-1,-4.519687500e+1,6.115200000e+1,,,
3.880156250e+2,3.680000000e-1,-4.440625000e+1,6.049575000e+1,,,
3.860000000e+2,3.799375000e-1,-4.480000000e+1,6.048000000e+1,,,
3.880468750e+2,3.800312500e-1,-4.520000000e+1,6.046425000e+1,,,
3.879531250e+2,3.879687500e-1,-4.478125000e+1,5.845875000e+1,,,
3.839531250e+2,3.799375000e-1,-4.400625000e+1,5.979750000e+1,,,
3.840156250e+2,3.882187500e-1,-4.640000000e+1,6.046950000e+1,,,
3.900000000e+2,3.958437500e-1,-4.439687500e+1,5.980800000e+1,,,
3.860000000e+2,3.760625000e-1,-4.557500000e+1,6.114150000e+1,,,
3.799843750e+2,3.921250000e-1,-4.480000000e+1,6.048000000e+1,,,
3.820000000e+2,3.878125000e-1,-4.519375000e+1,6.048000000e+1,,,
3.860000000e+2,3.840000000e-1,-4.359375000e+1,5.913075000e+1,,,
3.879843750e+2,3.880625000e-1,-4.520000000e+1,6.115200000e+1,,,
3.840000000e+2,3.880000000e-1,-4.639375000e+1,6.115200000e+1,,,
3.879843750e+2,3.879687500e-1,-4.483125000e+1,5.913075000e+1,,,
3.839843750e+2,3.840000000e-1,-4.439687500e+1,6.048000000e+1,,,
3.860312500e+2,3.880312500e-1,-4.521250000e+1,5.979750000e+1,,,
3.880000000e+2,3.920000000e-1,-4.599062500e+1,6.048525000e+1,,,
3.859218750e+2,3.919062500e-1,-4.479375000e+1,6.112575000e+1,,,
3.840781250e+2,3.879687500e-1,-4.521250000e+1,5.912550000e+1,,,
3.899843750e+2,3.920312500e-1,-4.520312500e+1,6.113625000e+1,,,
3.820000000e+2,3.959687500e-1,-4.558437500e+1,6.250125000e+1,,,
3.880156250e+2,3.960000000e-1,-4.560000000e+1,5.979225000e+1,,,
3.859843750e+2,3.959687500e-1,-4.479375000e+1,5.912025000e+1,,,
3.899531250e+2,3.960625000e-1,-4.479687500e+1,6.047475000e+1,,,
3.900156250e+2,3.999375000e-1,-4.599687500e+1,6.047475000e+1,,,
3.860625000e+2,3.919687500e-1,-4.600000000e+1,5.979750000e+1,,,
3.839843750e+2,4.000000000e-1,-4.600625000e+1,6.048525000e+1,,,
3.839062500e+2,4.039375000e-1,-4.522812500e+1,5.845350000e+1,,,
3.800156250e+2,3.919062500e-1,-4.440000000e+1,5.979750000e+1,,,
3.860156250e+2,3.921562500e-1,-4.559375000e+1,6.048525000e+1,,,
3.860468750e+2,4.000312500e-1,-4.600000000e+1,5.980800000e+1,,,
3.899687500e+2,3.958437500e-1,-4.558750000e+1,5.980275000e+1,,,
3.839218750e+2,3.961875000e-1,-4.440625000e+1,6.046950000e+1,,,
3.840625000e+2,4.000000000e-1,-4.400312500e+1,6.049050000e+1,,,
3.860312500e+2,3.920000000e-1,-4.440312500e+1,5.980800000e+1,,,
3.800000000e+2,4.040000000e-1,-4.480000000e+1,6.048000000e+1,,,
3.859687500e+2,4.079062500e-1,-4.440312500e+1,5.978700000e+1,,,
3.860000000e+2,4.000312500e-1,-4.560937500e+1,5.914650000e+1,,,
3.839843750e+2,4.079687500e-1,-4.520000000e+1,6.115200000e+1,,,
3.879218750e+2,3.958437500e-1,-4.560312500e+1,6.048000000e+1,,,
3.881406250e+2,3.957812500e-1,-4.482812500e+1,6.181875000e+1,,,
3.800156250e+2,4.040312500e-1,-4.480000000e+1,6.115200000e+1,,,
3.901093750e+2,4.039687500e-1,-4.520000000e+1,6.115200000e+1,,,
3.899687500e+2,4.039062500e-1,-4.520000000e+1,5.913600000e+1,,,
3.879687500e+2,4.000312500e-1,-4.520000000e+1,6.113100000e+1,,,
3.820000000e+2,4.080937500e-1,-4.520000000e+1,6.115200000e+1,,,
3.899843750e+2,4.080000000e-1,-4.520000000e+1,5.980275000e+1,,,
3.799687500e+2,4.039687500e-1,-4.520000000e+1,6.047475000e+1,,,
3.820312500e+2,4.081562500e-1,-4.519687500e+1,6.048000000e+1,,,
3.880000000e+2,4.160312500e-1,-4.520312500e+1,6.115200000e+1,,,
3.880000000e+2,4.119687500e-1,-4.440937500e+1,6.114675000e+1,,,
3.880000000e+2,4.119062500e-1,-4.560000000e+1,6.183450000e+1,,,
3.819843750e+2,4.080937500e-1,-4.440000000e+1,6.048000000e+1,,,
3.839687500e+2,4.200000000e-1,-4.477187500e+1,6.248550000e+1,,,
3.879843750e+2,4.199375000e-1,-4.520000000e+1,6.050100000e+1,,,
3.880000000e+2,4.159687500e-1,-4.520000000e+1,5.981325000e+1,,,
3.859687500e+2,4.160000000e-1,-4.521562500e+1,6.116250000e+1,,,
3.860468750e+2,4.160000000e-1,-4.599687500e+1,6.182400000e+1,,,
3.900000000e+2,4.159687500e-1,-4.479375000e+1,6.114675000e+1,,,
3.839375000e+2,4.159687500e-1,-4.440000000e+1,6.115200000e+1,,,
3.819375000e+2,4.236562500e-1,-4.479687500e+1,6.115200000e+1,,,
3.859843750e+2,4.280625000e-1,-4.560000000e+1,5.982375000e+1,,,
3.839687500e+2,4.200937500e-1,-4.560000000e+1,5.980800000e+1,,,
3.898750000e+2,4.199687500e-1,-4.559062500e+1,6.115725000e+1,,,
3.881875000e+2,4.239375000e-1,-4.400000000e+1,6.116775000e+1,,,
3.838906250e+2,4.358437500e-1,-4.518125000e+1,5.913600000e+1,,,
3.900156250e+2,4.360312500e-1,-4.561562500e+1,6.045900000e+1,,,
3.839687500e+2,4.322187500e-1,-4.520000000e+1,6.116250000e+1,,,
3.880000000e+2,4.199687500e-1,-4.560000000e+1,5.981325000e+1,,,
3.860000000e+2,4.319687500e-1,-4.520312500e+1,5.982375000e+1,,,
3.879843750e+2,4.280312500e-1,-4.559687500e+1,6.181875000e+1,,,
3.839375000e+2,4.200000000e-1,-4.440000000e+1,6.048000000e+1,,,
3.820156250e+2,4.360000000e-1,-4.479687500e+1,6.115200000e+1,,,
3.880000000e+2,4.282187500e-1,-4.479687500e+1,6.119925000e+1,,,
3.901250000e+2,4.358125000e-1,-4.520000000e+1,5.980800000e+1,,,
3.819843750e+2,4.362187500e-1,-4.520312500e+1,6.114150000e+1,,,
3.899843750e+2,4.199687500e-1,-4.559687500e+1,5.913600000e+1,,,
3.860781250e+2,4.399375000e-1,-4.478125000e+1,6.183450000e+1,,,
3.819843750e+2,4.360312500e-1,-4.481250000e+1,6.181350000e+1,,,
3.859531250e+2,4.399687500e-1,-4.560000000e+1,6.115200000e+1,,,
3.859843750e+2,4.320625000e-1,-4.520312500e+1,6.048000000e+1,,,
3.880468750e+2,4.359375000e-1,-4.600000000e+1,6.115200000e+1,,,
3.899843750e+2,4.399687500e-1,-4.519375000e+1,6.115200000e+1,,,
3.860312500e+2,4.400000000e-1,-4.519375000e+1,6.182400000e+1,,,
3.940000000e+2,4.400000000e-1,-4.400000000e+1,6.113625000e+1,,,
3.880312500e+2,4.360937500e-1,-4.562500000e+1,6.050100000e+1,,,
3.860000000e+2,4.317187500e-1,-4.602187500e+1,6.248550000e+1,,,
3.859843750e+2,4.479062500e-1,-4.481250000e+1,6.048000000e+1,,,
3.820156250e+2,4.440000000e-1,-4.440625000e+1,5.914650000e+1,,,
3.799843750e+2,4.360000000e-1,-4.521562500e+1,6.316800000e+1,,,
3.840000000e+2,4.479375000e-1,-4.560000000e+1,5.846925000e+1,,,
3.860156250e+2,4.520000000e-1,-4.479375000e+1,6.116250000e+1,,,
3.780312500e+2,4.480000000e-1,-4.480000000e+1,6.117300000e+1,,,
3.820000000e+2,4.440000000e-1,-4.520000000e+1,5.979750000e+1,,,
3.799843750e+2,4.478125000e-1,-4.479687500e+1,5.848500000e+1,,,
3.860156250e+2,4.522187500e-1,-4.439687500e+1,6.115200000e+1,,,
3.859843750e+2,4.320000000e-1,-4.440000000e+1,5.912025000e+1,,,
3.859843750e+2,4.519062500e-1,-4.440625000e+1,6.050625000e+1,,,
3.840000000e+2,4.560937500e-1,-4.479687500e+1,6.048000000e+1,,,
3.840000000e+2,4.480937500e-1,-4.438125000e+1,5.979750000e+1,,,
3.800000000e+2,4.478750000e-1,-4.560312500e+1,6.115200000e+1,,,
3.839843750e+2,4.559375000e-1,-4.520000000e+1,5.980800000e+1,,,
3.839843750e+2,4.599687500e-1,-4.559687500e+1,5.980800000e+1,,,
3.860156250e+2,4.600000000e-1,-4.440000000e+1,5.981325000e+1,,,
3.799375000e+2,4.600000000e-1,-4.521875000e+1,6.182400000e+1,,,
3.919062500e+2,4.520000000e-1,-4.520312500e+1,5.980800000e+1,,,
3.880781250e+2,4.478750000e-1,-4.444062500e+1,6.046950000e+1,,,
3.859531250e+2,4.520000000e-1,-4.400000000e+1,6.048000000e+1,,,
3.840625000e+2,4.520312500e-1,-4.560625000e+1,6.114675000e+1,,,
3.899843750e+2,4.640312500e-1,-4.479687500e+1,6.181350000e+1,,,
3.840000000e+2,4.639687500e-1,-4.441875000e+1,6.047475000e+1,,,
3.899843750e+2,4.600000000e-1,-4.600312500e+1,6.114675000e+1,,,
3.819531250e+2,4.679687500e-1,-4.481875000e+1,6.114675000e+1,,,
3.859062500e+2,4.561250000e-1,-4.480000000e+1,6.181875000e+1,,,
3.880000000e+2,4.559375000e-1,-4.440000000e+1,6.047475000e+1,,,
3.860156250e+2,4.600000000e-1,-4.480312500e+1,6.047475000e+1,,,
3.839843750e+2,4.599687500e-1,-4.519687500e+1,5.911500000e+1,,,
3.880000000e+2,4.639687500e-1,-4.521562500e+1,6.049050000e+1,,,
3.820312500e+2,4.560000000e-1,-4.600000000e+1,6.249600000e+1,,,
3.839843750e+2,4.637812500e-1,-4.523125000e+1,5.913075000e+1,,,
3.820000000e+2,4.640000000e-1,-4.480625000e+1,6.115200000e+1,,,
3.840000000e+2,4.600000000e-1,-4.560312500e+1,6.047475000e+1,,,
3.820625000e+2,4.600000000e-1,-4.520000000e+1,5.980275000e+1,,,
3.940156250e+2,4.680312500e-1,-4.559687500e+1,5.980275000e+1,,,
3.860312500e+2,4.720000000e-1,-4.440000000e+1,6.115200000e+1,,,
3.860000000e+2,4.760000000e-1,-4.478750000e+1,5.980275000e+1,,,
3.840000000e+2,4.759687500e-1,-4.560312500e+1,6.048000000e+1,,,
3.780000000e+2,4.800312500e-1,-4.480312500e+1,5.981325000e+1,,,
3.839531250e+2,4.720000000e-1,-4.520000000e+1,6.048000000e+1,,,
3.880156250e+2,4.799687500e-1,-4.480312500e+1,6.115200000e+1,,,
3.800000000e+2,4.799375000e-1,-4.560000000e+1,6.048000000e+1,,,
3.879687500e+2,4.719687500e-1,-4.480625000e+1,6.114675000e+1,,,
3.860468750e+2,4.719062500e-1,-4.401562500e+1,6.117300000e+1,,,
3.859843750e+2,4.799687500e-1,-4.400625000e+1,5.980800000e+1,,,
3.900000000e+2,4.760625000e-1,-4.560000000e+1,6.115200000e+1,,,
3.859687500e+2,4.720000000e-1,-4.520000000e+1,5.979225000e+1,,,
3.880625000e+2,4.760000000e-1,-4.559375000e+1,6.048000000e+1,,,
3.899375000e+2,4.760000000e-1,-4.439687500e+1,5.980800000e+1,,,
3.819843750e+2,4.800000000e-1,-4.480625000e+1,6.047475000e+1,,,
3.879843750e+2,4.763125000e-1,-4.480937500e+1,5.979750000e+1,,,
3.860000000e+2,4.679375000e-1,-4.480000000e+1,6.181350000e+1,,,
3.880000000e+2,4.839375000e-1,-4.480000000e+1,6.114675000e+1,,,
3.840312500e+2,4.839687500e-1,-4.480000000e+1,6.115725000e+1,,,
3.839687500e+2,4.800000000e-1,-4.480000000e+1,5.981325000e+1,,,
3.840312500e+2,4.879687500e-1,-4.520000000e+1,6.048000000e+1,,,
3.819531250e+2,4.841250000e-1,-4.561250000e+1,6.115725000e+1,,,
3.860312500e+2,4.800000000e-1,-4.439687500e+1,5.981850000e+1,,,
3.860312500e+2,4.880000000e-1,-4.560312500e+1,5.913600000e+1,,,
3.900156250e+2,4.799375000e-1,-4.479687500e+1,5.979750000e+1,,,
3.879375000e+2,4.880937500e-1,-4.520000000e+1,6.115200000e+1,,,
3.839218750e+2,4.918750000e-1,-4.480312500e+1,5.981850000e+1,,,
3.820312500e+2,4.840312500e-1,-4.560312500e+1,6.249600000e+1,,,
3.859843750e+2,4.960000000e-1,-4.482500000e+1,5.916225000e+1,,,
3.839218750e+2,4.840312500e-1,-4.440312500e+1,6.047475000e+1,,,
3.920156250e+2,4.959687500e-1,-4.400625000e+1,5.846400000e+1,,,
3.820625000e+2,4.919375000e-1,-4.520625000e+1,5.980800000e+1,,,
3.859531250e+2,4.840000000e-1,-4.519687500e+1,6.180300000e+1,,,
3.840312500e+2,4.920000000e-1,-4.519375000e+1,5.913600000e+1,,,
3.839531250e+2,4.760000000e-1,-4.480000000e+1,6.179250000e+1,,,
3.859687500e+2,4.879062500e-1,-4.559687500e+1,6.181350000e+1,,,
3.819687500e+2,4.800000000e-1,-4.520000000e+1,5.980800000e+1,,,
3.840468750e+2,4.840000000e-1,-4.520312500e+1,6.048000000e+1,,,
3.879843750e+2,4.880312500e-1,-4.520000000e+1,6.115200000e+1,,,
3.839843750e+2,4.920312500e-1,-4.520312500e+1,6.048000000e+1,,,
3.860000000e+2,5.000000000e-1,-4.560000000e+1,6.182400000e+1,,,
3.899843750e+2,4.880312500e-1,-4.601250000e+1,5.981325000e+1,,,
3.819687500e+2,4.920000000e-1,-4.480625000e+1,6.048525000e+1,,,
3.859843750e+2,4.840312500e-1,-4.440000000e+1,6.181350000e+1,,,
3.859843750e+2,5.000625000e-1,-4.520000000e+1,6.182925000e+1,,,
3.879843750e+2,4.919375000e-1,-4.480312500e+1,6.047475000e+1,,,
3.840312500e+2,5.000625000e-1,-4.560312500e+1,6.048000000e+1,,,
3.800156250e+2,4.958750000e-1,-4.480625000e+1,6.181875000e+1,,,
3.800312500e+2,4.920000000e-1,-4.478437500e+1,6.053250000e+1,,,
3.780000000e+2,4.959687500e-1,-4.479375000e+1,5.913075000e+1,,,
3.880000000e+2,4.999687500e-1,-4.440312500e+1,6.115725000e+1,,,
3.839218750e+2,4.920312500e-1,-4.561562500e+1,6.110475000e+1,,,
3.840156250e+2,5.080937500e-1,-4.557187500e+1,5.914125000e+1,,,
3.839843750e+2,4.998750000e-1,-4.439687500e+1,6.115200000e+1,,,
3.820000000e+2,4.999062500e-1,-4.478750000e+1,5.981325000e+1,,,
3.860000000e+2,5.040000000e-1,-4.518750000e+1,6.249600000e+1,,,
3.820000000e+2,4.960000000e-1,-4.439375000e+1,5.981325000e+1,,,
3.860000000e+2,5.040000000e-1,-4.680000000e+1,6.048525000e+1,,,
3.880000000e+2,4.999062500e-1,-4.438750000e+1,6.048000000e+1,,,
3.839687500e+2,5.000625000e-1,-4.560625000e+1,6.181875000e+1,,,
3.880156250e+2,5.080312500e-1,-4.560312500e+1,6.182400000e+1,,,
3.800781250e+2,5.081875000e-1,-4.560937500e+1,6.049050000e+1,,,
3.801406250e+2,5.000000000e-1,-4.480312500e+1,5.913075000e+1,,,
3.880156250e+2,5.120625000e-1,-4.519687500e+1,6.183450000e+1,,,
3.839375000e+2,5.119687500e-1,-4.560000000e+1,6.181350000e+1,,,
3.860312500e+2,5.160312500e-1,-4.519687500e+1,5.980800000e+1,,,
3.860156250e+2,5.159062500e-1,-4.480000000e+1,6.182400000e+1,,,
3.859218750e+2,5.120312500e-1,-4.480000000e+1,5.982375000e+1,,,
3.800000000e+2,5.160000000e-1,-4.520000000e+1,5.980800000e+1,,,
3.858750000e+2,5.040000000e-1,-4.520625000e+1,5.980800000e+1,,,
3.860156250e+2,4.998437500e-1,-4.480000000e+1,5.981850000e+1,,,
3.800156250e+2,5.200000000e-1,-4.520625000e+1,6.047475000e+1,,,
3.859062500e+2,5.119375000e-1,-4.520000000e+1,5.846400000e+1,,,
3.900625000e+2,5.240312500e-1,-4.520000000e+1,6.115200000e+1,,,
3.839218750e+2,5.203125000e-1,-4.480312500e+1,6.051150000e+1,,,
3.920312500e+2,5.040312500e-1,-4.480000000e+1,5.979750000e+1,,,
3.859062500e+2,5.120625000e-1,-4.440000000e+1,6.249075000e+1,,,
3.881093750e+2,5.199687500e-1,-4.480937500e+1,5.912550000e+1,,,
3.919375000e+2,5.118750000e-1,-4.520312500e+1,6.047475000e+1,,,
3.819843750e+2,5.120937500e-1,-4.520000000e+1,5.980800000e+1,,,
3.880000000e+2,5.199687500e-1,-4.519687500e+1,6.182925000e+1,,,
3.840000000e+2,5.159062500e-1,-4.437500000e+1,6.117300000e+1,,,
3.840156250e+2,5.280625000e-1,-4.560312500e+1,5.980800000e+1,,,
3.860000000e+2,5.238125000e-1,-4.399062500e+1,5.980800000e+1,,,
3.860000000e+2,5.200625000e-1,-4.480937500e+1,6.048525000e+1,,,
3.840000000e+2,5.280625000e-1,-4.520000000e+1,5.913600000e+1,,,
3.880000000e+2,5.238750000e-1,-4.440000000e+1,5.913600000e+1,,,
3.900156250e+2,5.200000000e-1,-4.480000000e+1,5.911500000e+1,,,
3.859687500e+2,5.200000000e-1,-4.440000000e+1,6.048000000e+1,,,
3.820156250e+2,5.200625000e-1,-4.520625000e+1,5.980275000e+1,,,
3.860156250e+2,5.360937500e-1,-4.477812500e+1,6.048000000e+1,,,
3.840000000e+2,5.317187500e-1,-4.400312500e+1,6.049575000e+1,,,
3.880625000e+2,5.199375000e-1,-4.521875000e+1,6.182400000e+1,,,
3.879843750e+2,5.281250000e-1,-4.520000000e+1,6.114675000e+1,,,
3.840000000e+2,5.360312500e-1,-4.522812500e+1,6.249600000e+1,,,
3.880156250e+2,5.320000000e-1,-4.440000000e+1,6.114150000e+1,,,
3.879843750e+2,5.400625000e-1,-4.479687500e+1,6.046950000e+1,,,
3.899843750e+2,5.399687500e-1,-4.320312500e+1,6.115200000e+1,,,
3.900000000e+2,5.358750000e-1,-4.399375000e+1,5.980275000e+1,,,
3.880781250e+2,5.280000000e-1,-4.520312500e+1,6.047475000e+1,,,
3.839687500e+2,5.360000000e-1,-4.480312500e+1,6.048000000e+1,,,
3.859062500e+2,5.359375000e-1,-4.520625000e+1,6.115725000e+1,,,
3.779375000e+2,5.360000000e-1,-4.440000000e+1,6.115200000e+1,,,
3.820468750e+2,5.400937500e-1,-4.520000000e+1,6.046950000e+1,,,
3.840312500e+2,5.440000000e-1,-4.480000000e+1,6.115200000e+1,,,
3.859687500e+2,5.398125000e-1,-4.440000000e+1,5.846400000e+1,,,
3.840156250e+2,5.361250000e-1,-4.479687500e+1,6.112575000e+1,,,
3.880312500e+2,5.440000000e-1,-4.520937500e+1,6.049575000e+1,,,
3.860468750e+2,5.400000000e-1,-4.480312500e+1,6.048000000e+1,,,
3.819843750e+2,5.440000000e-1,-4.560000000e+1,6.048000000e+1,,,
3.859843750e+2,5.319375000e-1,-4.560000000e+1,5.977650000e+1,,,
3.860156250e+2,5.401875000e-1,-4.520312500e+1,5.779725000e+1,,,
3.819531250e+2,5.480312500e-1,-4.560312500e+1,6.048000000e+1,,,
3.899218750e+2,5.438750000e-1,-4.520312500e+1,6.048000000e+1,,,
3.880937500e+2,5.399062500e-1,-4.483125000e+1,5.844825000e+1,,,
3.860468750e+2,5.440000000e-1,-4.400000000e+1,6.115200000e+1,,,
3.920312500e+2,5.440312500e-1,-4.479687500e+1,5.846400000e+1,,,
3.879687500e+2,5.521250000e-1,-4.520312500e+1,6.117825000e+1,,,
3.859687500e+2,5.560000000e-1,-4.519375000e+1,6.183975000e+1,,,
3.820000000e+2,5.560312500e-1,-4.479375000e+1,6.048000000e+1,,,
3.840000000e+2,5.560312500e-1,-4.560625000e+1,6.114675000e+1,,,
3.839843750e+2,5.438125000e-1,-4.440312500e+1,5.914125000e+1,,,
3.820000000e+2,5.401250000e-1,-4.520000000e+1,5.979225000e+1,,,
3.860000000e+2,5.521562500e-1,-4.400312500e+1,5.980800000e+1,,,
3.860000000e+2,5.518437500e-1,-4.481562500e+1,5.845350000e+1,,,
3.840000000e+2,5.480625000e-1,-4.479687500e+1,6.181875000e+1,,,
3.859843750e+2,5.561875000e-1,-4.400000000e+1,5.913600000e+1,,,
3.819843750e+2,5.560000000e-1,-4.398750000e+1,5.979225000e+1,,,
3.879687500e+2,5.439062500e-1,-4.440000000e+1,5.979750000e+1,,,
3.900000000e+2,5.480625000e-1,-4.440000000e+1,6.114675000e+1,,,
3.899843750e+2,5.599687500e-1,-4.440625000e+1,5.980800000e+1,,,
3.879843750e+2,5.519375000e-1,-4.479687500e+1,6.048000000e+1,,,
3.859687500e+2,5.601250000e-1,-4.440312500e+1,5.847450000e+1,,,
3.860468750e+2,5.599687500e-1,-4.520000000e+1,6.115200000e+1,,,
3.919687500e+2,5.600000000e-1,-4.440000000e+1,5.779200000e+1,,,
3.880468750e+2,5.599375000e-1,-4.560000000e+1,6.044850000e+1,,,
3.880468750e+2,5.639687500e-1,-4.480312500e+1,6.048000000e+1,,,
3.839531250e+2,5.601250000e-1,-4.480312500e+1,6.115200000e+1,,,
3.918750000e+2,5.559687500e-1,-4.480000000e+1,6.047475000e+1,,,
3.882343750e+2,5.676875000e-1,-4.480000000e+1,6.115200000e+1,,,
3.839531250e+2,5.723125000e-1,-4.481250000e+1,5.912550000e+1,,,
3.859843750e+2,5.600937500e-1,-4.439687500e+1,6.247500000e+1,,,
3.799843750e+2,5.639687500e-1,-4.559687500e+1,6.115200000e+1,,,
3.840156250e+2,5.639687500e-1,-4.519687500e+1,6.182400000e+1,,,
3.859843750e+2,5.719687500e-1,-4.520000000e+1,6.115200000e+1,,,
3.820000000e+2,5.680000000e-1,-4.480000000e+1,6.182400000e+1,,,
3.860000000e+2,5.680000000e-1,-4.519375000e+1,5.913600000e+1,,,
3.820000000e+2,5.759375000e-1,-4.523437500e+1,5.976075000e+1,,,
3.839687500e+2,5.644062500e-1,-4.440000000e+1,6.115200000e+1,,,
3.839687500e+2,5.480000000e-1,-4.520625000e+1,6.044850000e+1,,,
3.880000000e+2,5.598750000e-1,-4.518750000e+1,5.845350000e+1,,,
3.820468750e+2,5.679375000e-1,-4.521875000e+1,5.981850000e+1,,,
3.858593750e+2,5.720937500e-1,-4.559062500e+1,6.115200000e+1,,,
3.920625000e+2,5.600625000e-1,-4.440312500e+1,6.048000000e+1,,,
3.818906250e+2,5.677500000e-1,-4.520312500e+1,5.980800000e+1,,,
